total_force,modeled_force,acceleration,residual
3023.0,49.745653610672356,139130722.13446862,2973.2543463893276
3023.0,49.74546439500645,139092879.00128773,2973.2545356049936
3023.0,49.74460086284719,138920172.5694351,2973.255399137153
2954.0,49.74306538357779,138613076.71555504,2904.2569346164223
2954.0,49.74086430207257,138172860.4145113,2904.2591356979274
2954.0,49.73800791363273,137601582.7265426,2904.261992086367
2890.0,49.73451038293283,136902076.58656314,2840.265489617067
2890.0,49.730389612523766,136077922.5047508,2840.2696103874764
2949.0,49.72566706858592,135133413.71718165,2899.274332931414
2949.0,49.72036757219414,134073514.43882588,2899.279632427806
2891.0,49.71451906392205,132903812.78440703,2841.285480936078
2891.0,49.70815234887581,131630469.77515844,2841.291847651124
2891.0,49.70130082838142,130260165.67628086,2841.2986991716184
2891.0,49.69400022325882,128800044.65176047,2841.3059997767414
2811.0,49.68628829164194,127257658.32838486,2761.313711708358
2811.0,49.678204542173354,125640908.4346674,2761.3217954578267
2811.0,49.66978994235518,123957988.47103351,2761.3302100576448
2811.0,49.66108662249245,122217324.49848624,2761.3389133775077
2787.0,49.65213757717801,120427515.43559843,2737.347862422822
2787.0,49.64298636734146,118597273.46828894,2737.3570136326584
2787.0,49.63367682608953,116735365.21790268,2737.3663231739106
2787.0,49.62425277128056,114850554.25610858,2737.3757472287193
2782.0,49.61475772733354,112951545.46670558,2732.3852422726663
2782.0,49.60523465812034,111046931.6240641,2732.3947653418795
2782.0,49.595725711827434,109145142.36548404,2732.4042742881725
2812.0,49.5862719776897,107254395.5379374,2762.4137280223104
2812.0,49.57691325407961,105382650.81591868,2762.4230867459205
2812.0,49.56768782783517,103537565.5670315,2762.432312172165
2812.0,49.55863226549786,101726453.09957036,2762.441367734502
2843.0,49.549781217631484,99956243.52629387,2793.4502187823687
2852.0,49.541167237305814,98233447.46115966,2802.4588327626943
2852.0,49.53282061339068,96564122.67813437,2802.467179386609
2852.0,49.524769218985654,94953843.79712754,2802.4752307810145
2890.0,49.51703837536846,93407675.07368828,2840.4829616246316
2890.0,49.5096507321397,91930146.42793629,2840.4903492678604
2890.0,49.5026261644683,90525232.89365833,2840.4973738355316
2890.0,49.495981688362356,89196337.67246883,2840.5040183116375
2933.0,49.489731394756106,87946278.95121843,2883.5102686052437
2933.0,49.48388640302601,86777280.60520045,2883.516113596974
2933.0,49.47845483439595,85690966.87918685,2883.521545165604
3019.0,49.473441805553534,84688361.11070485,2969.5265581944464
3019.0,49.46884944259022,83769888.51804085,2969.53115055741
3011.0,49.46467691501367,82935383.00273061,2961.5353230849864
3011.0,49.46092048906253,82184097.81250295,2961.5390795109374
3050.0,49.45757359896342,81514719.79268119,3000.5424264010367
3050.0,49.45462693425226,80925386.8504497,3000.5453730657478
3050.0,49.45206854102744,80413708.20548499,3000.5479314589725
3083.0,49.44988393519106,79976787.03820956,3033.550116064809
3083.0,49.44805622635161,79611245.2703191,3033.5519437736484
3083.0,49.44656625178098,79313250.35619351,3033.553433748219
3083.0,49.44539272023526,79078544.04705,3033.5546072797647
3128.0,49.444512365448986,78902473.08979434,3078.555487634551
3128.0,49.4439001088981,78780021.77961671,3078.556099891102
3128.0,49.4435292311942,78705846.23883641,3078.556470768806
3122.0,49.44337155125776,78674310.25154935,3072.5566284487422
3132.0,49.443397612253925,78679522.45078212,3082.556602387746
3132.0,49.44357687333593,78715374.66718349,3082.556423126664
3132.0,49.44387790668644,78775581.3372857,3082.5561220933137
3135.0,49.444268599968765,78853719.9937508,3085.555731400031
3135.0,49.44471636453447,78943272.90689188,3085.5552836354655
3135.0,49.4451883492315,79037669.84629771,3085.5548116507684
3135.0,49.44565165871574,79130331.74314524,3085.5543483412844
3130.0,49.44607357438558,79214714.87711382,3080.5539264256145
3130.0,49.44642177570457,79284355.14091188,3080.5535782242955
3151.0,49.446664559587234,79332911.91744338,3101.553335440413
3151.0,49.4467710555016,79354211.10031718,3101.553228944498
3120.0,49.44671143413621,79342286.8272399,3070.5532885658636
3120.0,49.446457108195524,79291421.63910228,3070.5535428918047
3120.0,49.44598092490233,79196184.98046277,3070.5540190750976
3120.0,49.44525735019152,79051470.03830038,3070.5547426498083
3096.0,49.4442626437817,78852528.75633678,3046.5557373562183
3096.0,49.44297502292812,78595004.58562094,3046.5570249770717
3096.0,49.44137481202761,78274962.40551932,3046.558625187972
3068.0,49.43944457609051,77888915.21809901,3018.5605554239096
3068.0,49.43716923771392,77433847.54278044,3018.562830762286
3068.0,49.43453617796311,76907235.59261999,3018.5654638220367
3055.0,49.43153532056135,76307064.11226815,3005.568464679439
2987.0,49.428159196737695,75631839.34753574,2937.571840803262
2987.0,49.42440298654652,74880597.3093016,2937.5755970134533
2987.0,49.42026453250636,74052906.50126967,2937.5797354674937
2987.0,49.41574432305409,73148864.61081588,2937.5842556769458
2947.0,49.41084544546729,72169089.09345488,2897.589154554533
2947.0,49.40557350878894,71114701.75778563,2897.594426491211
2947.0,49.399936536231415,69987307.24628013,2897.6000634637685
2947.0,49.393944825317895,68788965.06357706,2897.6060551746823
2954.0,49.387610775379194,67522155.07583599,2904.612389224621
2954.0,49.380948686631605,66189737.3263177,2904.6190513133683
2954.0,49.373974540671895,64794908.13437663,2904.626025459328
2915.0,49.366705776038344,63341155.2076661,2865.6332942239615
2915.0,49.359161073142786,61832214.62855511,2865.640838926857
2915.0,49.35136015980872,60272031.96174186,2865.648639840191
2849.0,49.343323642081195,58664728.41623612,2799.656676357919
2849.0,49.33507285777957,57014571.55591226,2799.66492714222
2849.0,49.32662974692042,55325949.38408118,2799.6733702530796
2849.0,49.318016735255085,53603347.05101396,2799.6819832647448
2823.0,49.30925663169089,51851326.33817545,2773.690743368309
2823.0,49.30037254280868,50074508.56173341,2773.699627457191
2756.0,49.2913878062819,48277561.25637749,2706.708612193718
2756.0,49.28232594150013,46465188.30002425,2706.7176740585
2737.0,49.273210612746176,44642122.54923303,2687.726789387254
2737.0,49.264065598846805,42813119.76935808,2687.7359344011534
2737.0,49.25491476274725,40982952.54944684,2687.7450852372526
2737.0,49.24578201430659,39156402.86131529,2687.7542179856932
2721.0,49.2366912598527,37338251.97053701,2671.7633087401473
2721.0,49.22766633344566,35533266.68912964,2671.7723336665545
2721.0,49.218730907975036,33746181.595005095,2671.781269092025
2725.0,49.20990838803702,31981677.607402205,2675.790091611963
2725.0,49.201221788277685,30244357.65553405,2675.7987782117225
2725.0,49.192693599283295,28538719.85665616,2675.8073064007167
2757.0,49.18434564052456,26869128.10490979,2707.8156543594755
2766.0,49.17619889974893,25239779.949783813,2716.823801100251
2766.0,49.16827336092357,23654672.184712254,2716.8317266390764
2766.0,49.1605878260395,22117565.207897685,2716.8394121739607
2780.0,49.15315973857955,20631947.71590689,2730.8468402614203
2780.0,49.14600501856549,19201003.713096023,2730.8539949814344
2780.0,49.139137919881726,17827583.976342343,2730.8608620801183
2780.0,49.132570918466676,16514183.693333527,2730.8674290815334
2813.0,49.12631463598962,15262927.19792202,2763.8736853640103
2813.0,49.120377800146336,14075560.02926547,2763.8796221998537
2813.0,49.11476724010412,12953448.020821905,2763.885232759896
2813.0,49.10948791313459,11897582.626916468,2763.8905120868653
2785.0,49.1045429563245,10908591.264898423,2735.8954570436754
2785.0,49.099933756102736,9986751.220544336,2735.900066243897
2785.0,49.09566002832559,9132005.66511508,2735.9043399716743
2785.0,49.09171990310946,8343980.621888768,2735.9082800968904
2802.0,49.08811001183163,7622002.366324421,2752.9118899881682
2802.0,49.084825577581725,6965115.516342688,2752.915174422418
2802.0,49.08186051210401,6372102.420799434,2752.918139487896
2829.0,49.07920752040503,5841504.081003368,2779.920792479595
2829.0,49.07685821040089,5371642.08017569,2779.923141789599
2829.0,49.07480320252895,4960640.505786985,2779.925196797471
2893.0,49.073032235424094,4606447.084816638,2843.9269677645757
2902.0,49.07153426833498,4306853.666992858,2852.928465731665
2902.0,49.07029758540829,4059517.081656028,2852.9297024145917
2902.0,49.06930990670768,3861981.341533829,2852.9306900932925
2902.0,49.06855850544612,3711701.089221053,2852.931441494554
2907.0,49.06803032503896,3606065.007789992,2857.9319696749612
2907.0,49.067712087351765,3542417.470350861,2857.9322879126485
2907.0,49.067590385141486,3518077.028295025,2857.9324096148584
2907.0,49.067651755535586,3530351.1071144603,2857.9323482444643
2908.0,49.06788273548651,3576547.09730018,2858.9321172645136
2908.0,49.06826990206452,3653980.412901379,2858.9317300979355
2908.0,49.06879989943891,3759979.887778871,2858.931200100561
2854.0,49.06945945324611,3891890.649219975,2804.930540546754
2854.0,49.0702353748871,4047074.977416545,2804.929764625113
2854.0,49.071114561749205,4222912.349838764,2804.9288854382507
2848.0,49.07208400025808,4416800.0516141765,2798.927915999742
2848.0,49.073130776487496,4626155.297497287,2798.9268692235123
2848.0,49.074242097050714,4848419.410141185,2798.9257579029495
2848.0,49.075405322280695,5081064.456136432,2798.924594677719
2840.0,49.07660801218147,5321602.436291054,2790.9233919878184
2840.0,49.07783798261908,5567596.523813903,2790.9221620173807
2840.0,49.07908336678037,5816673.35607158,2790.92091663322
2840.0,49.08033267708551,6066535.417099949,2790.9196673229144
2824.0,49.08157486571534,6314973.143065814,2774.9184251342845
2896.0,49.08279938588989,6559877.1779765375,2846.9172006141102
2896.0,49.08399625797363,6799251.594723202,2846.9160037420265
2896.0,49.08515614278056,7031228.556110524,2846.9148438572192
2889.0,49.08627042066711,7254084.133420605,2839.913729579333
2889.0,49.087331271837655,7466254.367528483,2839.9126687281623
2889.0,49.0883317517877,7666350.357538089,2839.911668248212
2889.0,49.08926585534184,7853171.068366151,2839.9107341446584
2882.0,49.090128562648474,8025712.529692333,2832.9098714373517
2882.0,49.090915861115796,8183172.223157249,2832.9090841388843
2882.0,49.091624739922885,8324947.984574828,2832.9083752600773
2816.0,49.09225315890885,8450631.78176852,2766.907746841091
2816.0,49.092799998718,8559999.743597582,2766.907200001282
2816.0,49.09326500029341,8653000.058679376,2766.9067349997067
2816.0,49.093648699434375,8729739.886873402,2766.906351300566
2809.0,49.093952359946776,8790471.989353187,2759.906047640053
2809.0,49.094177908087715,8835581.617541146,2759.9058220919123
2809.0,49.094327869243145,8865573.848627042,2759.905672130757
2809.0,49.09440530431044,8881060.862086248,2759.9055946956896
2807.0,49.09441374004542,8882748.009081464,2757.9055862599544
2807.0,49.094357086383795,8871417.276757304,2757.9056429136162
2807.0,49.09423953520528,8847907.041054685,2757.9057604647946
2889.0,49.094065439904675,8813087.98093209,2839.9059345600954
2889.0,49.093839182685485,8767836.537094787,2839.9061608173147
2889.0,49.09356504257727,8713008.515450638,2839.906434957423
2889.0,49.093247077156285,8649415.431254543,2839.9067529228437
2888.0,49.09288902479109,8577804.95821638,2838.907110975209
2888.0,49.09249422657018,8498845.31403333,2838.90750577343
2888.0,49.092065562128994,8413112.425797153,2838.907934437871
2888.0,49.09160539249852,8321078.499701805,2838.9083946075016
2884.0,49.091115505677216,8223101.135440636,2834.9088844943226
2884.0,49.09059706614372,8119413.228741847,2834.909402933856
2884.0,49.09005057456707,8010114.913412835,2834.909949425433
2879.0,49.08947584377495,7895168.754987419,2829.910524156225
2807.0,49.08887199152907,7774398.305810988,2757.9111280084708
2807.0,49.08823744579853,7647489.159704186,2757.9117625542017
2807.0,49.0875699589498,7513991.789957508,2757.9124300410504
2799.0,49.08686663180961,7373326.361920219,2749.9131333681903
2799.0,49.086123951424256,7224790.284848772,2749.9138760485757
2799.0,49.085337844775864,7067568.955170456,2749.914662155224
2799.0,49.084503746595495,6900749.319097027,2749.9154962534044
2778.0,49.08361667598391,6723335.1967805065,2728.916383324016
2778.0,49.08267131536262,6534263.072520494,2728.9173286846376
2778.0,49.08166208649771,6332417.299539782,2728.9183379135025
2810.0,49.08058322176595,6116644.353187643,2760.919416778234
2810.0,49.07942883296649,5885766.593296081,2760.9205711670334
2810.0,49.07819298183003,5638596.36600269,2760.92180701817
2810.0,49.07686975425594,5373950.851184782,2760.9231302457442
2795.0,49.075453335961356,5090667.192269117,2745.9245466640386
2795.0,49.07393808394669,4787616.789335851,2745.926061916053
2795.0,49.07231858800417,4463717.600831762,2745.9276814119958
2795.0,49.07058971944736,4117943.889470771,2745.9294102805525
2762.0,49.068746668320046,3749333.6640065536,2712.9312533316797
2762.0,49.06678497223991,3356994.447978679,2712.93321502776
2762.0,49.06470053794717,2940107.589431107,2712.9352994620526
2762.0,49.06248965229518,2497930.459033698,2712.937510347705
2700.0,49.0601489764038,2029795.2807578256,2650.939851023596
2700.0,49.05767551766043,1535103.5320833323,2650.9423244823397
2700.0,49.055066579665585,1013315.9331143834,2650.9449334203346
2685.0,49.05231969761801,463939.52360004187,2635.947680302382
2685.0,49.04943257142076,-113485.71584979072,2635.9505674285792
2685.0,49.04640300749708,-719398.5005873255,2635.9535969925028
2685.0,49.04322887338245,-1354225.323512219,2635.9567711266177
2671.0,49.03990806107769,-2018387.784463819,2621.9600919389222
2671.0,49.036438452013755,-2712309.597251005,2621.963561547986
2671.0,49.032817881279605,-3436423.744081054,2621.9671821187203
2649.0,49.029044107502024,-4191178.499598056,2599.970955892498
2698.0,49.02511479929103,-4977040.141795762,2648.9748852007087
2698.0,49.02102754543362,-5794490.913278423,2648.9789724545662
2698.0,49.016779888194726,-6644022.3610564135,2648.983220111805
2690.0,49.0123693745573,-7526125.088542234,2640.9876306254428
2690.0,49.007793621914225,-8441275.61715711,2640.992206378086
2690.0,49.003050399014924,-9389920.19701749,2640.996949600985
2683.0,48.99813772492568,-10372455.014866311,2634.0018622750745
2683.0,48.99305398776613,-11389202.446776442,2634.006946012234
2683.0,48.98779808302689,-12440383.394624108,2634.012201916973
2668.0,48.98236956827456,-13526086.345091462,2619.0176304317256
2659.0,48.97676882683085,-14646234.633832704,2610.0232311731693
2659.0,48.97099723055039,-15800553.889925126,2610.0290027694496
2659.0,48.96505729295308,-16988541.409387253,2610.034942707047
2655.0,48.95895280550297,-18209438.899409022,2606.041047194497
2655.0,48.95268894817653,-19462210.364696104,2606.0473110518233
2655.0,48.94627236191858,-20745527.616286185,2606.0537276380815
2655.0,48.93971116968632,-22057766.06273791,2606.0602888303138
2651.0,48.93301493754659,-23397012.490684632,2602.0669850624536
2651.0,48.926194576520764,-24761084.69584864,2602.0738054234794
2651.0,48.91926219500278,-26147560.999445617,2602.080737804997
2669.0,48.912230916377986,-27553816.724404693,2620.087769083622
2669.0,48.90511467637316,-28977064.72537061,2620.094885323627
2660.0,48.897928012283764,-30414397.543249182,2611.102071987716
2660.0,48.890685853899896,-31862829.22002347,2611.1093141461
2660.0,48.883403323734434,-33319335.25311528,2611.1165966762655
2655.0,48.8760955516462,-34780889.670761764,2606.1239044483536
2655.0,48.86877750747664,-36244498.50467406,2606.131222492523
2655.0,48.861463856276174,-37707228.74476668,2606.1385361437237
2650.0,48.85416884274661,-39166231.45067971,2601.1458311572533
2650.0,48.84690621138595,-40618757.72281224,2601.153093788614
2607.0,48.83968916452902,-42062167.094198056,2558.160310835471
2597.0,48.832530353202415,-43493929.35951892,2548.1674696467976
2597.0,48.825441888921986,-44911622.21560534,2548.174558111078
2597.0,48.81843536198409,-46312927.603182845,2548.181564638016
2593.0,48.81152185530139,-47695628.93972313,2544.188478144699
2593.0,48.80471195044022,-49057609.91195776,2544.1952880495596
2593.0,48.79801572897372,-50396854.20525726,2544.201984271026
2597.0,48.79144277365646,-51711445.26870921,2548.2085572263436
2597.0,48.7850021715048,-52999565.69904182,2548.214997828495
2597.0,48.778702518896694,-54259496.22066319,2548.221297481103
2593.0,48.772551929436126,-55489614.11277624,2544.2274480705637
2593.0,48.766558046873065,-56688390.62538836,2544.233441953127
2593.0,48.760728065205875,-57854386.958827496,2544.239271934794
2583.0,48.755068755988894,-58986248.80222254,2534.2449312440112
2583.0,48.74958650070003,-60082699.859995626,2534.2504134993
2583.0,48.744287325039416,-61142534.99211883,2534.2557126749607
2578.0,48.73917693206033,-62164613.58793592,2529.26082306794
2572.0,48.734260732009,-63147853.59820165,2523.265739267991
2572.0,48.72954386885093,-64091226.229816206,2523.270456131149
2566.0,48.72503124553854,-64993750.89229387,2517.2749687544615
2566.0,48.720727549786474,-65854490.04270765,2517.2792724502137
2566.0,48.71663727866258,-66672544.26748631,2517.283362721337
2553.0,48.712764756380324,-67447048.72393748,2504.2872352436198
2553.0,48.70911413910972,-68177172.17805679,2504.2908858608903
2553.0,48.705689403770855,-68862119.24583092,2504.294310596229
2547.0,48.7024943215132,-69501135.697362,2498.2975056784867
2564.0,48.69953241873121,-70093516.25375938,2515.300467581269
2557.0,48.696806929430124,-70638614.11397742,2508.3031930705697
2557.0,48.69432074321651,-71135851.35670006,2508.3056792567836
2557.0,48.69207635280764,-71584729.4384744,2508.307923647192
2552.0,48.690075803421266,-71984839.315749,2503.309924196579
2552.0,48.68832064447267,-72335871.10546766,2503.3116793555273
2552.0,48.68681188312939,-72637623.37412475,2503.3131881168706
2545.0,48.68554994015729,-72890011.96854468,2496.314450059843
2521.0,48.68453461009648,-73093077.98070647,2472.3154653899037
2521.0,48.68376502815466,-73246994.36907052,2472.3162349718455
2520.0,48.68323964424466,-73352071.151071,2471.3167603557554
2520.0,48.68295620152608,-73408759.69478604,2471.317043798474
2520.0,48.682911715404884,-73417656.91902512,2471.3170882845952
2520.0,48.68310245073313,-73379509.85337561,2471.3168975492667
2520.0,48.683523898458766,-73295220.30824819,2471.3164761015414
2520.0,48.684170755416744,-73165848.91665284,2471.3158292445833
2522.0,48.685036911069574,-72992617.78608686,2473.31496308893
2502.0,48.68611544376271,-72776911.24745993,2453.313884556237
2502.0,48.68739862820415,-72520274.35917255,2453.312601371796
2502.0,48.68887795610172,-72224408.77965802,2453.311122043898
2502.0,48.69054417233158,-71891165.53368582,2453.3094558276684
2502.0,48.69238732853484,-71522534.29303388,2453.307612671465
2503.0,48.69439685450502,-71120629.09899756,2454.305603145495
2503.0,48.6965616457338,-70687670.85324204,2454.3034383542663
2503.0,48.698870163647,-70225967.27060236,2454.301129836353
2503.0,48.70131054388688,-69737891.22262469,2454.298689456113
2503.0,48.70387070776235,-69225858.44753206,2454.2961292922378
2503.0,48.70653847261583,-68692305.476835,2454.2934615273844
2555.0,48.70930165815113,-68139668.3697747,2506.290698341849
2555.0,48.712148187501185,-67570362.49976535,2506.287851812499
2555.0,48.71506618328563,-66986763.34287587,2506.2849338167143
2555.0,48.71804405914698,-66391188.17060545,2506.281955940853
2555.0,48.72107060621096,-65785878.75781068,2506.278929393789
2554.0,48.724135072706844,-65172985.45863287,2505.2758649272932
2554.0,48.727227234596626,-64554553.080676354,2505.2727727654033
2554.0,48.73033745556267,-63932508.88746779,2505.2696625444373
2554.0,48.73345673572723,-63308652.85455604,2505.266543264273
2553.0,48.736576749614855,-62684650.07703111,2504.263423250385
2536.0,48.73968987459885,-62062025.08023143,2487.2603101254012
2536.0,48.74278921105201,-61442157.78959979,2487.257210788948
2536.0,48.74586859487691,-60826281.02462005,2487.254131405123
2533.0,48.74892260255637,-60215479.48872746,2484.2510773974436
2533.0,48.75194654864728,-59610690.27054539,2484.248053451353
2533.0,48.754936475733224,-59012704.85335696,2484.2450635242667
2532.0,48.757889137154635,-58422172.569075175,2483.2421108628455
2532.0,48.7608019732425,-57839605.35150176,2483.2391980267575
2532.0,48.763673082103956,-57265383.579211295,2483.236326917896
2532.0,48.76650118602409,-56699762.79518426,2483.233498813976
2531.0,48.769285594224336,-56142881.155135214,2482.230714405776
2531.0,48.77202616227971,-55594767.54406003,2482.22797383772
2531.0,48.774723248208204,-55055350.35836061,2482.2252767517916
2563.0,48.77737766519004,-54524466.96199495,2514.22262233481
2562.0,48.77999063100575,-54001873.79885172,2513.2200093689944
2562.0,48.782563714549,-53487257.09020226,2513.217436285451
2562.0,48.78509878012273,-52980243.97545555,2513.2149012198774
2562.0,48.78759793058798,-52480413.88240628,2513.212402069412
2563.0,48.790063450732184,-51987309.8535646,2514.2099365492677
2563.0,48.79249775241423,-51500449.51715655,2514.2075022475856
2563.0,48.79490332302684,-51019335.3946342,2514.205096676973
2565.0,48.797282678476634,-50543464.30467555,2516.2027173215233
2565.0,48.799638321288256,-50072335.74235047,2516.200361678712
2565.0,48.80197270390044,-49605459.21991404,2516.1980272960996
2565.0,48.804288196989624,-49142360.60207733,2516.1957118030105
2501.0,48.806587062702846,-48682587.45943248,2452.193412937297
2501.0,48.80887143284031,-48225713.43193884,2452.1911285671595
2501.0,48.81114329221347,-47771341.55730816,2452.1888567077867
2501.0,48.813404467522,-47319106.49560305,2452.186595532478
2506.0,48.81565662185979,-46868675.62804452,2457.18434337814
2506.0,48.81790125413385,-46419749.17323183,2457.1820987458664
2506.0,48.820139701571755,-45972059.68565127,2457.179860298428
2509.0,48.822373142864414,-45525371.42711884,2460.1776268571357
2509.0,48.824602599756986,-45079480.04860477,2460.175397400243
2583.0,48.82682893580292,-44634212.83941797,2534.173171064197
2583.0,48.82905285209257,-44189429.58148708,2534.1709471479076
2586.0,48.831274880789636,-43745023.84207433,2537.16872511921
2586.0,48.83349537806784,-43300924.386434376,2537.1665046219323
2586.0,48.835714518290295,-42857096.34194337,2537.1642854817096
2586.0,48.83793229070167,-42413541.85966717,2537.1620677092983
2588.0,48.84014849850395,-41970300.29921269,2539.159851501496
2588.0,48.84236275883827,-41527448.232347846,2539.157637241162
2588.0,48.84457450216808,-41085099.56638666,2539.155425497832
2588.0,48.8467829709763,-40643405.80474213,2539.153217029024
2592.0,48.84898721922766,-40202556.15447042,2543.1510127807724
2592.0,48.85118611445036,-39762777.10993134,2543.1488138855498
2592.0,48.85337834349811,-39324331.30037994,2543.146621656502
2543.0,48.85556242190497,-38887515.61900822,2494.144437578095
2543.0,48.857736706239315,-38452658.752138376,2494.1422632937606
2543.0,48.85989940941782,-38020118.11643804,2494.1401005905823
2543.0,48.86204861999043,-37590276.00191522,2494.13795138001
2543.0,48.86418232690665,-37163534.61867163,2494.1358176730932
2543.0,48.866298450681406,-36740309.8637209,2494.1337015493186
2543.0,48.868394880633616,-36321023.87327945,2494.131605119366
2543.0,48.87046951682612,-35906096.634778425,2494.1295304831738
2543.0,48.87252031481923,-35495937.03615549,2494.127479685181
2543.0,48.874545331178325,-35090933.76433663,2494.1254546688215
2543.0,48.87654276793275,-34691446.41345227,2494.1234572320673
2635.0,48.878511014945296,-34297797.01094236,2586.121488985055
2635.0,48.88044868956192,-33910262.08761777,2586.119551310438
2635.0,48.882354672010145,-33529065.59797353,2586.11764532799
2635.0,48.88422813364829,-33154373.270343058,2586.1157718663517
2634.0,48.88606855542865,-32786288.91427256,2585.1139314445713
2634.0,48.887875736280876,-32424852.743827503,2585.112124263719
2634.0,48.88964979365345,-32070041.269312613,2585.1103502063465
2634.0,48.89139115940315,-31721768.11937196,2585.108608840597
2634.0,48.89310057348256,-31379885.303488933,2585.1068994265174
2634.0,48.894779076100114,-31044184.77997859,2585.1052209239
2542.0,48.89642799706317,-30714400.58736829,2493.1035720029367
2545.0,48.89804894003938,-30390211.99212665,2496.101951059961
2545.0,48.89964376017292,-30071247.965417568,2496.1003562398273
2545.0,48.90121453521069,-29757092.95786335,2496.098785464789
2545.0,48.902763531810436,-29447293.63791435,2496.0972364681897
2547.0,48.90429316949991,-29141366.100020938,2498.0957068305
2547.0,48.90580598503286,-28838802.993429124,2498.0941940149673
2547.0,48.90730459980481,-28539080.039040186,2498.092695400195
2547.0,48.90879169228505,-28241661.542992804,2498.091208307715
2550.0,48.91026997580893,-27946004.83821681,2501.089730024191
2550.0,48.911742180098415,-27651563.980319537,2501.0882578199016
2550.0,48.913211033931766,-27357793.21364942,2501.086788966068
2602.0,48.91467924728409,-27064150.543183558,2553.0853207527157
2607.0,48.91614949322507,-26770101.354988523,2558.083850506775
2607.0,48.91762439134095,-26475121.731811438,2558.0823756086593
2607.0,48.91910649442972,-26178701.11405803,2558.08089350557
2610.0,48.920598278615934,-25880344.276815884,2561.079401721384
2610.0,48.922102134832215,-25579573.03355867,2561.077897865168
2610.0,48.9236203585512,-25275928.289762232,2561.076379641449
2610.0,48.9251551356838,-24968972.863241564,2561.074844864316
2613.0,48.92670852481114,-24658295.03777437,2564.073291475189
2613.0,48.92828243780608,-24343512.43878575,2564.071717562194
2613.0,48.92987862178677,-24024275.642648805,2564.070121378213
2613.0,48.9314986455557,-23700270.888862666,2564.0685013544444
2555.0,48.93314389349939,-23371221.30012326,2506.0668561065004
2555.0,48.93481556904624,-23036886.190754127,2506.0651844309537
2555.0,48.936514707812805,-22697058.437441707,2506.063485292187
2555.0,48.9382421981557,-22351560.368862238,2506.061757801844
2564.0,48.93999880569178,-22000238.86164673,2515.0600011943084
2564.0,48.94178519927833,-21642960.14433633,2515.0582148007215
2564.0,48.943601977465576,-21279604.50688703,2515.0563980225343
2568.0,48.94544969439765,-20910061.120472148,2519.0545503056023
2568.0,48.9473288825652,-20534223.48696133,2519.052671117435
2568.0,48.94924006888595,-20151986.22281221,2519.050759931114
2622.0,48.951183781820234,-19763243.63595573,2573.0488162181796
2626.0,48.95316054978105,-19367890.04379161,2577.046839450219
2626.0,48.95517089322933,-18965821.354136337,2577.0448291067705
2626.0,48.95721531382972,-18556937.23405828,2577.0427846861703
2626.0,48.95929428404557,-18141143.190887988,2577.0407057159546
2637.0,48.961408239518306,-17718352.096340384,2588.0385917604817
2637.0,48.96355757428925,-17288485.142152756,2588.036442425711
2637.0,48.96574263617174,-16851472.765654556,2588.034257363828
2637.0,48.967963718259355,-16407256.34813076,2588.0320362817406
2643.0,48.970221043757306,-15955791.248541093,2594.029778956243
2643.0,48.972514744014234,-15497051.197154911,2594.027485255986
2643.0,48.974844831945184,-15031033.610966057,2594.025155168055
2643.0,48.97721117415916,-14557765.16817091,2594.022788825841
2600.0,48.97961346518961,-14077306.962080069,2551.0203865348103
2600.0,48.98205120623389,-13589758.753223578,2551.017948793766
2600.0,48.98452368851609,-13095262.296783738,2551.015476311484
2608.0,48.987029978614785,-12594004.277045373,2559.012970021385
2608.0,48.989568901841494,-12086219.631703105,2559.0104310981587
2608.0,48.992139021177856,-11572195.764430566,2559.007860978822
2608.0,48.99473861224716,-11052277.5505702,2559.005261387753
2623.0,48.997365637294536,-10526872.541094432,2574.0026343627055
2623.0,49.0000177223624,-9996455.527522136,2573.9999822776376
2623.0,49.002692142199614,-9461571.560079698,2573.9973078578005
2623.0,49.005385817467904,-8922836.50642098,2573.994614182532
2629.0,49.008095328491,-8380934.3018014915,2579.991904671509
2665.0,49.01081694842241,-7836610.315519851,2615.9891830515776
2665.0,49.013546695483754,-7290660.903251963,2615.986453304516
2665.0,49.01628039972119,-6743920.05576496,2615.9837196002786
2670.0,49.01901377759259,-6197244.481484173,2620.9809862224074
2670.0,49.02174250944566,-5651498.110870132,2620.9782574905544
2670.0,49.02446231808831,-5107536.382339662,2620.9755376819116
2680.0,49.02716904764689,-4566190.470623551,2630.972830952353
2680.0,49.029858741108875,-4028251.778227976,2630.970141258891
2680.0,49.032527714821,-3494457.0358023047,2630.967472285179
2605.0,49.03517262843591,-2965474.3128207047,2555.9648273715643
2609.0,49.03779054725382,-2441890.549238771,2559.9622094527463
2609.0,49.040378991518615,-1924201.6962792256,2559.9596210084815
2609.0,49.04293596762198,-1412806.475606514,2559.957064032378
2609.0,49.0454599802586,-908003.9482824504,2559.954540019741
2612.0,49.04795002906686,-409994.1866295412,2562.9520499709333
2612.0,49.05040559523602,81119.04720263556,2562.949594404764
2612.0,49.0528266233023,565324.6604579035,2562.9471733766977
2615.0,49.055213502357326,1042700.4714633804,2565.944786497643
2615.0,49.05756704928548,1513409.857094055,2565.9424329507146
2615.0,49.05988849389373,1977698.778743856,2565.9401115061064
2615.0,49.062179462636244,2435892.527246615,2565.9378205373637
2620.0,49.064441956170015,2888391.234000679,2570.93555804383
