record_num,mode,Rope_S,Touch_S,cur_pos_abs,cur_vel,cur_acc
80,3,328,13,1952801969.0,5.544388372117905,-0.9931539654993295
81,3,318,13,1952804459.0,6.035841738426862,1.1912990927140523
82,3,318,13,1952806980.0,6.150442289436947,0.2795890818426031
83,3,318,13,1952809530.0,6.036161860150121,-0.27051575240106857
84,3,318,13,1952812070.0,5.8526243805966045,-0.42290390849927567
85,3,300,13,1952815874.0,9.032059108972545,7.549117350108191
86,3,300,13,1952818427.0,6.1975101933094106,-6.880981511263774
87,3,300,13,1952821010.0,6.232102641509433,0.08346251947488988
88,3,300,13,1952823609.0,6.207149582052158,-0.05959498752641423
89,3,291,13,1952826194.0,5.900558280272109,-0.6998297270319819
90,3,291,13,1952828776.0,6.115706419697312,0.5095983181520708
91,3,291,13,1952831369.0,6.278622717930955,0.39448128469377813
92,3,291,13,1952833989.0,6.2590855385316395,-0.04667361719158556
93,3,283,13,1952836616.0,6.403833899802394,0.35285285985782333
94,3,283,13,1952840523.0,8.847873078127531,5.534821716865091
95,3,283,13,1952843143.0,6.287736156090863,-6.144070797417226
96,3,268,13,1952845781.0,6.392381970073372,0.2535769577503585
97,3,268,13,1952848434.0,6.312752318602145,-0.18947691931943778
98,3,268,13,1952851075.0,6.391896632429313,0.19154951648156182
99,3,268,13,1952853704.0,5.893546347407804,-1.1171740213077812
100,3,261,13,1952856345.0,6.426756129032258,1.2975423067455183
101,3,261,13,1952859004.0,6.474690470827286,0.11672058143875466
102,3,261,13,1952861673.0,6.397278345048289,-0.18554773918701248
103,3,261,13,1952864332.0,6.442152458410352,0.10871977424385051
104,3,255,13,1952868296.0,8.936426259607632,5.623081204760527
105,3,255,13,1952872273.0,5.3220291534492645,-4.329610871895283
106,3,255,13,1952873605.0,4.506584599499879,-2.7589113127435048
107,3,250,13,1952878896.0,5.188667102838879,-15.680362782288586
108,3,250,13,1952880205.0,4.513600736599803,-2.327715850198967
109,3,250,13,1952882816.0,6.369643310649683,4.527893207996108
110,3,250,12,1952885437.0,6.35375724424922,-0.03851057210017769
111,3,241,12,1952889377.0,8.828226806987553,5.544461555035869
112,3,241,12,1952891963.0,6.266738007857637,-6.207339216631501
113,3,241,12,1952894533.0,6.130210009099181,-0.3256596515608445
114,3,241,12,1952897112.0,6.238241070357556,0.26131206018468656
115,3,238,12,1952899698.0,5.8061507114180175,-0.9701398859062903
116,3,238,12,1952902274.0,6.229188298645143,1.0229739084791474
117,3,238,12,1952904814.0,6.169880210806741,-0.1440644872027341
118,3,238,12,1952907337.0,6.016390353061573,-0.36601462522030137
119,3,236,12,1952909858.0,6.1123997826463965,0.2327838225014987
120,3,236,12,1952913653.0,8.594235559635008,5.620416676619211
121,3,236,12,1952917385.0,4.963816184904575,-4.4015402438820885
122,3,231,12,1952918617.0,4.210366273934653,-2.574918907667877
123,3,231,12,1952921082.0,5.972134565619223,4.268364020844361
124,3,231,12,1952924777.0,8.396333990681548,5.508630049483481
125,3,231,12,1952927234.0,5.902969943865277,-5.990334972515564
126,3,230,12,1952929667.0,5.924722266604737,0.05297018943068343
127,3,230,12,1952932062.0,5.707914131484743,-0.5167107383182761
128,3,230,12,1952934438.0,5.785582759941945,0.18912385428885678
129,3,230,12,1952936803.0,5.274942281308163,-1.1389425164028641
130,3,229,12,1952939183.0,5.80138520369617,1.283234529635444
131,3,229,12,1952941557.0,5.810058172482203,0.02122597016637593
132,3,229,12,1952943889.0,5.582510660350437,-0.5447197307940858
133,3,229,12,1952946203.0,5.610833307896867,0.06867487217862267
134,3,228,12,1952949647.0,7.768733449499838,4.867639666304136
135,3,228,13,1952951953.0,5.625255917180413,-5.22879864354862
136,3,228,13,1952954252.0,5.047743755431084,-1.2680006125079086
137,3,230,13,1952956511.0,5.102554114922721,0.12380381822241998
138,3,230,13,1952958729.0,5.377126334893936,0.6656490148050108
139,3,230,13,1952960926.0,5.257237498858968,-0.2868839710958524
140,3,230,13,1952963126.0,5.319958950706256,0.15167070416193998
141,3,230,13,1952966437.0,7.457891919875409,4.815606468137079
142,3,230,13,1952968610.0,5.276266407317355,-5.297210034632567
143,3,230,13,1952970739.0,5.138788752949301,-0.33183119964697283
144,3,230,13,1952972867.0,5.157745687373591,0.04594692047589589
145,3,231,13,1952974992.0,5.1463109879323286,-0.027692479707422838
146,3,231,13,1952977122.0,4.748773465157072,-0.8862984223283634
147,3,231,13,1952979248.0,5.168428855271547,1.0202065040159423
148,3,231,13,1952981337.0,4.960877055826067,-0.4928860506292463
149,3,233,13,1952983381.0,4.974271758630693,0.03259730522323984
150,3,233,13,1952985410.0,4.944653312416477,-0.0721798660333919
151,3,233,13,1952988428.0,6.815489943466321,4.2248735072195585
152,3,233,13,1952990446.0,4.8846407386888275,-4.673689140694288
153,3,235,13,1952992455.0,4.756622487157776,-0.30310328222957794
154,3,235,13,1952994439.0,4.869221261556466,0.27634493262464843
155,3,235,13,1952996379.0,4.703439167630058,-0.40193092467277985
156,3,238,13,1952998307.0,4.6214528014630245,-0.1965228846495898
157,3,238,13,1953000221.0,4.3618026927465365,-0.5917150174354797
158,3,238,13,1953002117.0,4.525094107203824,0.38971994584264125
159,3,238,13,1953005925.0,6.949034458209736,8.429474461958751
160,3,242,13,1953006863.0,3.169209885613018,-12.77085010805599
161,3,242,13,1953008714.0,4.4991056467315715,3.2324913713737793
162,3,242,13,1953010543.0,4.351322754395916,-0.35158614659955134
163,3,242,13,1953012345.0,4.390181115241636,0.09466994559052391
164,3,254,13,1953014129.0,4.321227960267961,-0.16701922714177989
165,3,254,13,1953017763.0,2.8256754300877125,-10.257261521769701
166,3,254,13,1953017763.0,2.8256754300877125,-10.257261521769701
167,3,260,13,1953020452.0,5.010877668384574,4.072064372177661
168,3,260,13,1953022192.0,3.5725910319169767,-2.953109160212742
169,3,260,13,1953023907.0,3.857374174174174,0.6405336082700188
170,3,260,13,1953026482.0,6.214588181138155,5.688976430326862
171,3,267,13,1953028208.0,4.150776161917321,-4.963164387056947
172,3,267,13,1953030828.0,3.177227945632413,-3.7211030856574037
173,3,267,13,1953032544.0,5.923319614846514,9.479008536376744
174,3,267,13,1953034207.0,3.9990411374842334,-4.6273414257049215
175,3,282,13,1953035851.0,4.009906824842987,0.02650267268642051
176,3,282,13,1953037499.0,3.9650163437159414,-0.10800454571966447
177,3,282,13,1953039148.0,3.987780959409594,0.05505172893355022
178,3,290,13,1953040798.0,3.7203535103752285,-0.6029846356276931
179,3,290,13,1953042472.0,4.06346715434921,0.8328739680390338
180,3,290,13,1953044143.0,4.0618267076209795,-0.0039875585476697025
181,3,290,13,1953045741.0,3.8110523636777165,-0.5980689338139556
182,3,298,13,1953047300.0,3.7764481293676,-0.0838236664070799
183,3,298,13,1953049651.0,5.334203561614194,3.5344043278662864
184,3,298,13,1953051244.0,3.8534669081261894,-3.5819018793882873
185,3,298,13,1953052841.0,3.854916832412523,0.0034998982699509045
186,3,305,13,1953054424.0,3.819584209860208,-0.08525327049511869
187,3,305,13,1953055999.0,3.80750939481268,-0.0291904582438663
188,3,305,13,1953057562.0,3.494694361106669,-0.6994196636991612
189,3,305,13,1953059078.0,3.699421028624622,0.49958452436421913
190,3,317,13,1953060584.0,3.579228141432457,-0.2856558859483489
191,3,317,13,1953062099.0,3.6762340526468034,0.23539038555393585
192,3,317,13,1953063614.0,3.669228871694191,-0.01696608066189277
193,3,317,13,1953065901.0,5.127691905703747,3.2700258392037296
194,3,322,13,1953067413.0,3.6649258252427184,-3.545588085033527
195,3,322,13,1953068942.0,3.6332733646818878,-0.07521389266338113
196,3,322,13,1953070483.0,3.7626164070322505,0.3158132727339014
197,3,326,13,1953071973.0,3.5873445611618164,-0.4219869147705328
198,3,326,13,1953073437.0,3.2901789937309114,-0.6678469314353077
199,3,326,13,1953074915.0,3.5885275322720696,0.7243788530230587
200,3,326,13,1953077900.0,5.47638335421016,7.066416403666035
201,3,335,13,1953078658.0,2.656264042108781,-9.88256137624201
202,3,335,13,1953080175.0,3.5982351229994913,2.234300216289221
203,3,335,13,1953081694.0,3.678916604688763,0.1954051630530312
204,3,335,13,1953083233.0,3.68964495913118,0.02572048010931556
205,3,339,13,1953084744.0,3.658062536219336,-0.07645961486224467
206,3,339,13,1953086235.0,3.704583415674427,0.1155871753936405
207,3,339,13,1953088493.0,4.622352692664356,1.8787658497515591
208,3,343,13,1953089993.0,3.6184827744866856,-2.4216573378341733
209,3,343,13,1953091520.0,3.412201496004262,-0.46095172693870157
210,3,343,13,1953093072.0,3.7516914344994525,0.8206581793499689
211,3,343,13,1953094634.0,3.7112688200305897,-0.09604301453419213
212,3,347,13,1953096224.0,3.8553262573707943,0.34930089355172245
213,3,347,13,1953097780.0,3.559302478184991,-0.6771453540216688
214,3,347,13,1953100053.0,5.445934532160401,4.520226419808797
215,3,347,13,1953102380.0,2.790529417533181,-3.3855793641168357
216,3,355,13,1953103176.0,3.0523550777107333,1.0040011096958747
217,3,355,13,1953105603.0,5.568086537577945,5.771656561123994
218,3,355,13,1953107235.0,3.835436839805009,-4.071978236100081
219,3,359,13,1953108892.0,4.0496222631394945,0.5234580921999331
220,3,359,13,1953110530.0,3.9648372299168977,-0.2052251869723399
221,3,359,13,1953112130.0,3.5839179706275033,-0.8532396117033614
222,3,359,13,1953113741.0,3.931244905748196,0.8475650182013392
223,3,363,13,1953115388.0,3.9061457099236643,-0.059527089309367565
224,3,363,13,1953117065.0,4.0880203463907945,0.4433555243709346
225,3,363,13,1953118762.0,4.054533687268584,-0.08000753534771979
226,3,363,13,1953120483.0,3.9692055339271963,-0.19679545522511685
227,3,372,14,1953123100.0,6.267626088048877,5.50463913883103
228,3,372,14,1953124812.0,4.107922453089245,-5.1821816904609435
229,3,372,14,1953126514.0,4.154758123617739,0.11433071833334152
230,3,372,14,1953128235.0,4.076578293330321,-0.18518663516905076
231,3,376,14,1953129993.0,4.008473189453656,-0.15528867062262242
232,3,376,14,1953131769.0,4.208759762698457,0.47463855319902953
233,3,376,14,1953133574.0,4.395447468648397,0.45461274490052167
234,3,376,14,1953135419.0,4.49311437031876,0.23784745766916834
235,3,381,14,1953137268.0,4.391182886586264,-0.2420766830559674
236,3,381,14,1953140014.0,6.312720627021101,4.417381984574843
237,3,381,13,1953141848.0,4.348665009893154,-4.657044678128903
238,3,385,13,1953143685.0,4.442165723839723,0.22609998184430707
239,3,385,13,1953145540.0,4.467662314097042,0.06140709187633307
240,3,385,13,1953147452.0,4.582053049937151,0.2741341108999595
241,3,385,13,1953149408.0,4.452919357359965,-0.2939784863825764
242,3,393,13,1953151361.0,4.646854840027229,0.4614388306632838
243,3,393,13,1953153299.0,4.70321191459816,0.13676948637456118
244,3,393,13,1953155236.0,4.645946616343569,-0.1373523586266505
245,3,393,13,1953157192.0,4.713892567225925,0.16374739920114273
246,3,398,13,1953160190.0,6.839555829208595,4.849430471790568
247,3,398,13,1953162237.0,4.9066980729226195,-4.633096936004853
248,3,398,13,1953165330.0,3.625405142375737,-5.000215676864688
249,3,402,14,1953168417.0,4.1229980434989075,-12.073338124034015
250,3,402,14,1953171543.0,7.416757073170731,13.513338240926828
251,3,402,14,1953172608.0,3.6789110196013834,-12.911927733380109
252,3,402,14,1953174769.0,5.234099984985852,3.766781369906991
253,3,410,14,1953176941.0,5.189420841925378,-0.10674902219032671
254,3,410,14,1953179104.0,5.232296875252321,0.10371712214506759
255,3,410,14,1953182372.0,7.379662685474319,4.8490928218355585
256,3,410,14,1953184587.0,5.3540706316274775,-4.896236084496324
257,3,414,14,1953186834.0,5.399370431395016,0.10885198015708127
258,3,414,14,1953190266.0,4.130889648927991,-4.929755768501127
259,3,414,14,1953192562.0,7.869032508579834,12.811658399092305
260,3,418,13,1953194867.0,5.584490942698706,-5.534924808191704
261,3,418,13,1953197179.0,4.849585341068213,-1.5415170556817288
262,3,418,13,1953199514.0,5.597679378143575,1.7934006699138894
263,3,418,13,1953201897.0,4.993268937403207,-1.266464070159909
264,3,422,13,1953205495.0,8.610204708164547,8.65551901126683
265,3,422,13,1953207904.0,5.849298562000694,-6.703762702604859
266,3,422,13,1953211543.0,3.581111960249143,-6.609238231719275
267,3,428,13,1953214020.0,7.450725048766495,11.639654084639046
268,3,428,13,1953219048.0,7.16295341624193,-0.9635913007664556
269,3,428,13,1953221570.0,3.969203800360794,-5.869417891949601
270,3,432,13,1953224097.0,6.970278974089175,8.27793082037988
271,3,432,13,1953227966.0,3.986258677770473,-11.330541637909917
272,3,432,13,1953230576.0,10.635512911687554,27.09510699537098
273,3,435,13,1953235836.0,6.769134224174752,0.9047786849915488
274,3,435,13,1953237171.0,4.015343019003227,-8.282708832567764
275,3,435,13,1953242607.0,7.8946841698841705,-0.42459350057615614
276,3,441,13,1953243972.0,4.062460058184914,-11.405316767612742
277,3,441,13,1953249456.0,8.610200958137453,3.155559434544121
278,3,441,13,1953250841.0,4.03634730405781,-13.329719758699875
279,3,444,14,1953256470.0,8.703011600410738,2.6296952361896637
280,3,444,14,1953260734.0,8.963963523938165,9.912178502066194
281,3,444,14,1953262168.0,6.671804698835275,-10.664460264852307
282,3,444,14,1953265056.0,6.902079744729345,0.5503382029023839
283,3,447,14,1953267987.0,7.094180289687807,0.46495936529600934
284,3,447,14,1953273868.0,9.323137806626915,8.720747084400937
285,3,447,14,1953275343.0,5.20406998654105,-14.53282523053283
286,3,451,14,1953278314.0,7.034308317245273,4.3333762074095645
287,3,451,14,1953281325.0,7.353586435309189,0.7797539814300418
288,3,451,14,1953287377.0,10.817904305177112,12.294024485761694
289,3,457,14,1953290442.0,6.1820533640199455,3.7047973326916757
290,3,457,13,1953293540.0,10.842751829105474,16.312071274117233
291,3,457,13,1953296653.0,7.034571602823124,-8.605498386841745
292,3,457,13,1953299776.0,7.578137918426382,1.3189947190049207
293,3,460,13,1953302929.0,7.494412621557293,-0.19900790409112898
294,3,460,13,1953306131.0,7.806871713073301,0.7618138797779208
295,3,460,13,1953309349.0,7.682435125505151,-0.29707147645480186
296,3,460,13,1953312579.0,7.420090875232775,-0.6026681664445322
297,3,463,13,1953317497.0,11.74089992145256,10.31520670829064
298,3,463,13,1953320818.0,8.004415345362602,-9.005833929107235
299,3,463,13,1953324157.0,8.151318931377684,0.35862772739503035
300,3,463,13,1953327512.0,7.977714110777255,-0.4128076384509687
301,3,467,13,1953330895.0,8.252489491683146,0.670287006650637
302,3,467,13,1953334321.0,7.651589725239617,-1.3420427550549308
303,3,467,13,1953337767.0,8.337797279492356,1.660319059493788
304,3,467,13,1953341220.0,8.432074820680018,0.2302216279189418
305,3,469,13,1953348223.0,12.996954678866796,17.51142091239244
306,3,469,13,1953349988.0,6.057066404843724,-23.816070321786995
307,3,469,13,1953353527.0,8.50248702944209,5.875150365125116
308,3,470,13,1953360724.0,13.233424256803907,16.650152388512485
309,3,470,13,1953362536.0,6.124157008863819,-24.0277421878357
310,3,470,13,1953366172.0,8.815311759537572,6.524578690965273
311,3,470,13,1953369842.0,8.710443458578542,-0.24889629594028
312,3,472,13,1953377267.0,13.678197628902138,17.439722839799334
313,3,472,13,1953382903.0,13.999590284347594,28.602381033436078
314,3,474,13,1953386714.0,6.98623709623942,-0.9424832689907474
315,3,474,13,1953390543.0,12.607936894331921,18.51084781750555
316,3,474,13,1953394405.0,9.62757922615156,-7.429733188160213
317,3,474,13,1953398306.0,9.39264058783008,-0.5656739784536967
318,3,475,13,1953402234.0,8.851937519879648,-1.2185004517068383
319,3,475,13,1953406174.0,9.563401481481481,1.7269074884273232
320,3,475,13,1953410143.0,9.4640094235361,-0.23699858226750795
321,3,475,13,1953414154.0,9.734610197893762,0.6567422232909621
322,3,476,13,1953422229.0,12.517824249466795,10.8313802126041
323,3,476,13,1953426324.0,12.477787780602979,-0.12199427642671902
324,3,476,13,1953430428.0,11.076849173745172,-3.7811855871931312
325,3,478,13,1953434566.0,10.02369618943113,-2.551108157505242
326,3,478,13,1953438746.0,10.13070075118456,0.2593376062525503
327,3,478,13,1953442927.0,10.138396845695786,0.01866205699994687
328,3,478,13,1953447147.0,8.7450409486166,-2.8874299469085063
329,3,480,13,1953451408.0,10.24766590825688,3.6137992423847876
330,3,480,13,1953455691.0,10.388737006708304,0.34217850596761396
331,3,480,13,1953462161.0,14.607141177737107,9.523775157801051
332,3,480,13,1953466518.0,10.530472817794168,-9.852936734344883
333,3,481,13,1953470882.0,10.477356986834574,-0.1275237219560109
334,3,481,13,1953475270.0,10.58648602358355,0.2632846450114348
335,3,481,13,1953479692.0,10.742043488937798,0.3778844545147584
336,3,481,13,1953484126.0,9.890732295910228,-1.8989831102272554
337,3,481,13,1953488599.0,10.854618023605648,2.339059108548837
338,3,481,13,1953493104.0,10.717719523539422,-0.325691393319211
339,3,481,13,1953497618.0,10.959185144709423,0.5862353674090172
340,3,481,13,1953502170.0,10.366765384155942,-1.3491820445069818
341,3,482,13,1953509033.0,16.442285001428,14.555649873080863
342,3,482,13,1953513645.0,11.258369251542312,-12.654474779076093
343,3,482,13,1953518285.0,9.536713167050522,-3.5385647090744623
344,3,483,13,1953522965.0,11.328106371191135,4.336130933575594
345,3,483,13,1953527685.0,11.205702654666894,-0.2905973837281318
346,3,483,13,1953532443.0,11.544223076300108,0.8213441074436733
347,3,483,13,1953537210.0,10.86348664384678,-1.5513260209642612
348,3,483,13,1953546809.0,9.607956651445965,-30.767642138963186
349,3,483,13,1953554077.0,17.457995139257864,32.33151508379828
350,3,483,13,1953561420.0,15.592941929411765,23.128245374644965
351,3,483,13,1953563873.0,6.737804657498363,-24.32294543558315
352,3,483,13,1953568813.0,14.498538772654118,22.777187140252078
353,3,483,13,1953573773.0,12.079751387759844,-5.890796425276736
354,3,483,13,1953578757.0,11.866718401453225,-0.5072236072875773
355,3,484,13,1953586300.0,17.292104871010057,12.437538353087069
356,3,484,13,1953591353.0,12.022814903562514,-12.537442697767812
357,3,484,13,1953598999.0,9.385237885138096,-11.194456403320308
358,3,484,13,1953606685.0,8.024075886598705,-28.90693970478882
359,3,484,13,1953606685.0,8.024075886598705,-28.90693970478882
360,3,484,13,1953619619.0,12.93950264922711,-3.9922605004286553
361,3,484,13,1953622222.0,12.141651814946618,-3.7215624395307003
362,3,484,13,1953627418.0,11.599746425377901,-1.2097700357087644
363,3,484,13,1953632687.0,12.788488962444303,2.8852193612567305
364,3,484,13,1953637987.0,12.952925766227713,0.4018750401211812
365,3,483,13,1953643288.0,12.571528612461835,-0.9044982515146655
366,3,483,13,1953648615.0,12.26023782265145,-0.7164443617563979
367,3,483,13,1953656645.0,19.03484860404657,16.058990108991
368,3,483,13,1953662043.0,13.068313415295815,-14.444711346792522
369,3,481,13,1953667453.0,13.085280341387463,0.04103825960088977
370,3,481,13,1953672874.0,12.989786325411336,-0.22882251667318068
371,3,481,13,1953678314.0,12.435017581339583,-1.2681174790643246
372,3,481,13,1953683764.0,12.863791108610018,1.012046438111702
373,3,480,13,1953689253.0,13.295527059367059,1.0457564248117692
374,3,480,13,1953694756.0,13.132257005006826,-0.3896246256732709
375,3,480,13,1953700287.0,13.411976310342835,0.678283980602442
376,3,480,13,1953708602.0,18.988205891000163,12.733926082141533
377,3,483,13,1953714184.0,13.352689020189347,-13.480706600495774
378,3,483,13,1953719796.0,13.578560166137871,0.5465083651205529
379,3,483,13,1953725443.0,13.452169414437439,-0.3010854974840292
380,3,487,13,1953731122.0,13.79398448922863,0.8302503679968669
381,3,487,13,1953736807.0,12.857014040763506,-2.1190223767276293
382,3,487,13,1953742518.0,13.750671724454648,2.151706083430822
383,3,487,13,1953748241.0,13.93798733712693,0.4561947645417521
384,3,490,13,1953759755.0,21.36266211261381,28.5590585250262
385,3,490,13,1953762647.0,9.924666313205694,-39.25252130047509
386,3,490,13,1953774248.0,18.059154611275964,13.247208101182911
387,3,492,13,1953777164.0,13.748415539568345,-20.324359410318742
388,3,492,14,1953783018.0,13.128786020746444,-1.3896452621713045
389,3,492,14,1953788900.0,14.234304251096239,2.675328603524731
390,3,492,14,1953794816.0,14.110607030992323,-0.2950376713509998
391,3,496,14,1953800749.0,14.365182492639844,0.6163868135369418
392,3,496,14,1953812673.0,23.512865236438845,38.94728800616839
393,3,496,14,1953815665.0,10.443003718066073,-45.6178517483207
394,3,496,14,1953821657.0,14.570276287321004,10.035964894380099
395,3,498,14,1953827664.0,14.297573560322325,-0.6490739636031475
396,3,498,14,1953839744.0,9.151978586674359,-34.96914457225552
397,3,498,14,1953839744.0,9.151978586674359,-34.96914457225552
398,3,500,14,1953848867.0,17.186774789795184,15.136713013804567
399,3,500,14,1953854982.0,12.377862535591913,-9.734105450245545
400,3,500,13,1953864214.0,21.227901172084863,20.34962581722325
401,3,500,13,1953870371.0,14.741597059025002,-15.530044118405883
402,3,499,13,1953879635.0,9.516565633802816,-16.17695547759764
403,3,499,13,1953888957.0,11.084538953093134,-40.38990388043968
404,3,499,13,1953895198.0,21.79752790740278,37.41654794155781
405,3,492,13,1953904579.0,12.214181978021978,-11.175985206980318
406,3,492,13,1953907713.0,10.948649621855738,-4.421145613524476
407,3,492,13,1953914007.0,15.287786296038917,10.539528786815616
408,3,489,13,1953926697.0,12.756389278823193,-34.843541475175414
409,3,489,13,1953936268.0,22.87834766022902,42.06969661400776
410,3,489,13,1953939459.0,10.840777631621577,-40.895211502728266
411,3,489,13,1953945852.0,15.496841860948969,11.28645253500826
412,3,485,13,1953952269.0,15.326489817208587,-0.4068721931942694
413,3,485,13,1953958703.0,15.569233217561877,0.5873995356114936
414,3,485,13,1953968384.0,21.696530603259415,13.732165607277972
415,3,478,13,1953974876.0,15.739550039306357,-14.442420466653507
416,3,478,13,1953981385.0,15.640632905184761,-0.2376903645458296
417,3,478,13,1953987914.0,15.738282078160921,0.23538523954632212
418,3,478,13,1953994469.0,15.920819225201226,0.44334720364800523
419,3,475,13,1954004340.0,13.268476805835492,-5.78246409751083
420,3,475,13,1954010938.0,23.500354782608696,36.443280167706995
421,3,475,13,1954017557.0,15.710541664874654,-18.489527654894665
422,3,475,13,1954024191.0,15.15028462158336,-1.2794774897663335
423,3,472,13,1954030840.0,15.787108574016415,1.512048259827779
424,3,472,13,1954037487.0,16.150816063028618,0.8837329254975315
425,3,472,13,1954044151.0,16.31594294320238,0.40429183002762914
426,3,471,13,1954060965.0,13.568151194630873,-49.34505107586963
427,3,471,13,1954067719.0,13.57807528150134,0.13944120880541663
428,3,471,13,1954077862.0,12.313953164644714,-41.70642708821376
429,3,470,13,1954088033.0,12.41713067969636,-38.55564939076146
